feature_name,group,usage_count
loc_dist_ema20_atr_ts_bot30,location,50
loc_dist_ema20_atr_ts_band25_75,location,49
loc_dist_ema20_atr_ts_bot80,location,32
loc_dist_ema20_atr_ts_top30,location,26
loc_dist_ema20_atr_ts_top20,location,26
loc_dist_ema20_atr_ts_top80,location,25
loc_dist_ema20_atr_ts_bot20,location,20
loc_dist_ema20_atr_ts_band20_80,location,16
loc_dist_ema20_atr_ts_band30_70,location,15
loc_dist_ema20_atr_ts_top40,location,15
loc_dist_ema20_atr_ts_top70,location,14
loc_dist_ema20_atr_ts_bot40,location,13
loc_dist_ema20_atr_ts_band40_60,location,9
loc_dist_ema20_atr_ts_bot60,location,8
loc_dist_ema20_atr_ts_bot50,location,8
loc_dist_ema20_atr_ts_bot70,location,5
loc_dist_ema20_atr_ts_top60,location,3
loc_dist_ema20_atr_ts_top50,location,2
