canonical_key,display_arity,structural_depth,groups_used,regime_families_used
(*)|(LOC_92_InsidePrevDayRange==0)|(reg_atr_change_rate_ts_top40==0&reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_band20_80==0),4,4,location|regime,liquidity|momentum|volatility
(*)|(LOC_92_InsidePrevDayRange==0)|(reg_atr_change_rate_ts_top40==0&reg_ema20_gt_ema50_ts_top50==0&reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_band20_80==1),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_92_InsidePrevDayRange==0)|(reg_atr_change_rate_ts_top40==0&reg_ema20_gt_ema50_ts_top50==1&reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_band20_80==1),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_atr_change_rate_ts_top40==1&reg_return_autocorr_48_ts_top80==1),3,3,location|regime,momentum|volatility
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band30_70==0&reg_ema50_gt_ema200_ts_top30==0),3,3,location|regime,trend|volatility
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band30_70==0&reg_ema50_gt_ema200_ts_top30==1),3,3,location|regime,trend|volatility
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_bot20==0&reg_compression_score_ts_band30_70==0),4,4,location|regime,compression|volatility|volatility_term_structure
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_bot20==0&reg_compression_score_ts_band30_70==1),4,4,location|regime,compression|volatility|volatility_term_structure
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_52_InsidePriorRange==0)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top30==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==0)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top30==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),5,5,location|regime,compression|momentum|trend|volatility_term_structure
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),5,5,location|regime,compression|momentum|trend|volatility_term_structure
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==1),5,5,location|regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_bot20==1),3,3,location|regime,liquidity|trend
(*)|(LOC_136_Fib618Zone_Long==1)|(reg_atr_change_rate_ts_band30_70==0&reg_trend_persistence_ts_bot60==0&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_trend_persistence_ts_bot60==1&reg_volatility_autocorr_48_ts_top70==1),3,3,location|regime,trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_atr_change_rate_ts_band20_80==0&reg_trend_persistence_ts_bot60==1),3,3,location|regime,trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_atr_change_rate_ts_band20_80==1&reg_trend_persistence_ts_bot60==1),3,3,location|regime,trend|volatility
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==0&reg_trend_persistence_ts_band30_70==0),3,3,location|regime,compression|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==1&reg_compression_score_ts_top50==0),3,3,location|regime,compression|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==1&reg_compression_score_ts_top50==1),3,3,location|regime,compression|volatility_term_structure
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band25_75==1&reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_top80==1&reg_volatility_autocorr_48_ts_bot80==0),3,3,location|regime,trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_bot80==0&reg_volatility_autocorr_48_ts_bot20==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_bot80==1&reg_volatility_autocorr_48_ts_bot20==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_top20==0&reg_price_lt_ema200_ts_top60==1),3,3,location|regime,trend|volatility_term_structure
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_top20==1),2,2,location|regime,trend
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_return_autocorr_48_ts_top20==0&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|momentum
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_top40==0&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_top40==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top60==0&reg_volatility_autocorr_48_ts_band30_70==0),3,3,location|regime,trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top60==0&reg_volatility_autocorr_48_ts_band30_70==1),3,3,location|regime,trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top60==1&reg_volume_autocorr_48_ts_top40==0),3,3,location|regime,liquidity|trend
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top60==1&reg_volume_autocorr_48_ts_top40==1),3,3,location|regime,liquidity|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_trend_persistence_ts_top50==1&reg_volatility_autocorr_48_ts_top20==0),3,3,location|regime,trend|volatility
(*)|(LOC_52_InsidePriorRange==1)|(reg_trend_persistence_ts_top50==1&reg_volatility_autocorr_48_ts_top20==1),3,3,location|regime,trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top60==1&reg_price_lt_ema200_ts_top60==0&reg_volume_zscore_48h_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_112_AtBBUpper==1)|(reg_atr_change_rate_ts_band30_70==0&reg_price_lt_ema200_ts_top60==0&reg_volume_zscore_48h_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_112_AtBBUpper==1)|(reg_atr_change_rate_ts_band30_70==1&reg_price_lt_ema200_ts_top60==0&reg_volume_zscore_48h_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top60==1&reg_volume_autocorr_48_ts_top30==0),3,3,location|regime,liquidity|trend
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_price_lt_ema200_ts_top60==1&reg_volatility_autocorr_48_ts_bot70==0&reg_volume_autocorr_48_ts_top30==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_price_lt_ema200_ts_top60==1&reg_volatility_autocorr_48_ts_bot70==1&reg_volume_autocorr_48_ts_top30==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_bot60==0&reg_volume_autocorr_48_ts_top30==1),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_bot60==1&reg_volume_autocorr_48_ts_top30==1),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_autocorr_48_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_top50==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==1),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==1),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_94_NearPrevDayLow==0)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_autocorr_48_ts_bot20==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_autocorr_48_ts_bot20==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_70_AboveSessionOpen==0)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band30_70==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==1),6,6,location|regime,compression|momentum|trend|volatility|volatility_term_structure
(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band30_70==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==1),6,6,location|regime,compression|momentum|trend|volatility|volatility_term_structure
(*)|(LOC_170_NotTooExtendedAboveEMA==0)|(reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_autocorr_48_ts_top40==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_autocorr_48_ts_top40==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_bot70==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_autocorr_48_ts_band30_70==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==0&reg_return_autocorr_48_ts_band30_70==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band25_75==0),5,5,location|regime,compression|liquidity|momentum|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==0&reg_return_autocorr_48_ts_band30_70==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band25_75==1),5,5,location|regime,compression|liquidity|momentum|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==1&reg_return_autocorr_48_ts_top50==0&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|momentum|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==1&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_top50==0&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_bot40==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==1&reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top50==0&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_bot40==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==1&reg_return_autocorr_48_ts_top50==1&reg_trend_persistence_ts_bot30==1&reg_volatility_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_top40==0&reg_price_lt_ema200_ts_top50==1&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_zscore_48h_ts_band20_80==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_top40==1&reg_price_lt_ema200_ts_top50==1&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_zscore_48h_ts_band20_80==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_21_BelowVWAP==1)|(reg_bollinger_band_width_ts_band20_80==0&reg_return_autocorr_48_ts_top70==0&reg_trend_persistence_ts_top70==0),4,4,location|regime,compression|momentum|trend
(*)|(LOC_21_BelowVWAP==1)|(reg_bollinger_band_width_ts_band20_80==0&reg_return_autocorr_48_ts_top70==1&reg_trend_persistence_ts_top70==0),4,4,location|regime,compression|momentum|trend
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_bot80==0),2,2,location|regime,trend
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_price_lt_ema200_ts_top20==0&reg_volatility_autocorr_48_ts_top40==0),3,3,location|regime,trend|volatility
(*)|(LOC_111_BelowBBMid==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top20==1&reg_volume_zscore_48h_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_117_AtKCLower==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_top60==0&reg_volume_autocorr_48_ts_top60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_29_BetweenVWAPAndMinus1Dev==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_top60==0&reg_volume_autocorr_48_ts_top60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_top60==0&reg_volume_autocorr_48_ts_top60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top60==0),3,3,location|regime,trend|volatility
(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top60==0),3,3,location|regime,trend|volatility
(*)|(LOC_118_BetweenBBMidAndUpper==1)|(reg_ema50_gt_ema200_ts_band20_80==0&reg_volatility_autocorr_48_ts_top60==0&reg_volume_percentile_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_band30_70==0&reg_trend_persistence_ts_top20==0),3,3,location|regime,momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top20==0&reg_return_autocorr_48_ts_band30_70==0&reg_trend_persistence_ts_top20==1),4,4,location|regime,compression|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top20==1&reg_return_autocorr_48_ts_band30_70==0&reg_trend_persistence_ts_top20==1),4,4,location|regime,compression|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_bot30==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),5,5,location|regime,liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_bot30==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),5,5,location|regime,liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top70==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,compression|liquidity
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_return_autocorr_48_ts_bot30==0&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,compression|liquidity|momentum
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_return_autocorr_48_ts_bot30==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,compression|liquidity|momentum
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot40==0&reg_bollinger_band_width_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,compression|liquidity|volatility
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_compression_score_ts_bot70==0&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|volatility_term_structure
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_compression_score_ts_bot70==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|volatility_term_structure
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_compression_score_ts_bot20==0&reg_volume_autocorr_48_ts_band40_60==0),3,3,location|regime,liquidity|volatility_term_structure
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_compression_score_ts_bot20==1&reg_trend_persistence_ts_bot60==0),3,3,location|regime,trend|volatility_term_structure
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_compression_score_ts_bot20==1&reg_trend_persistence_ts_bot60==1),3,3,location|regime,trend|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_volume_autocorr_48_ts_top50==0),2,2,location|regime,liquidity
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==0&reg_compression_score_ts_top40==0&reg_trend_persistence_ts_top50==1&reg_volume_autocorr_48_ts_top50==1),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==0&reg_compression_score_ts_top40==1&reg_trend_persistence_ts_top50==1&reg_volume_autocorr_48_ts_top50==1),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top80==1&reg_trend_persistence_ts_top50==1&reg_volume_autocorr_48_ts_top50==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_78_AtSessionHighZone==1)|(reg_trend_persistence_ts_bot60==1&reg_volatility_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_78_AtSessionHighZone==1)|(reg_trend_persistence_ts_bot60==1&reg_volatility_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_52_InsidePriorRange==1)|(reg_trend_persistence_ts_bot30==1&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|trend
(*)|(LOC_111_BelowBBMid==1)|(reg_ema20_gt_ema50_ts_band30_70==0&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_78_AtSessionHighZone==1)|(reg_ema20_gt_ema50_ts_band30_70==0&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_01_AboveEMA==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_20_AboveVWAP==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_volume_zscore_48h_ts_band40_60==1),2,2,location|regime,liquidity
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_bot80==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top20==0&reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_bot80==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_bot80==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_bot80==1),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top30==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_top40==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top30==0&reg_bollinger_band_width_ts_top30==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_top40==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top30==1&reg_bollinger_band_width_ts_top30==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_top40==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_top70==0&reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top40==0&reg_volume_zscore_48h_ts_top40==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_top70==0&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top40==0&reg_volume_zscore_48h_ts_top40==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top40==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band20_80==1&reg_volume_zscore_48h_ts_top40==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top80==1&reg_return_autocorr_48_ts_top40==1&reg_volume_zscore_48h_ts_top40==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_band25_75==0&reg_price_lt_ema200_ts_top60==1&reg_volume_zscore_48h_ts_top40==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_band25_75==1&reg_price_lt_ema200_ts_top60==1&reg_volume_zscore_48h_ts_top40==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_ema50_gt_ema200_ts_band20_80==0&reg_volatility_autocorr_48_ts_top60==1),3,3,location|regime,trend|volatility
(*)|(LOC_113_AtBBLower==1)|(reg_ema50_gt_ema200_ts_band20_80==1&reg_return_autocorr_48_ts_bot30==0&reg_volatility_autocorr_48_ts_top60==0),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_ema50_gt_ema200_ts_band20_80==1),2,2,location|regime,trend
(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_top70==0&reg_price_lt_ema200_ts_top20==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band20_80==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_top70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_band20_80==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_top70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_band20_80==0),5,5,location|regime,compression|liquidity|momentum|trend
