feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,16,38,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,18,42,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,59,221,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,44,75,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,33,97,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,51,249,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,32,88,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,61,240,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,31,58,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,32,102,0,True,True,False
amihud_z,regime,amihud_z,liquidity,2,5,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,80,390,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,35,98,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,81,354,0,True,True,False
atr_percentile,regime,atr_percentile,compression,42,102,0,True,True,False
dist_local_swing,location,dist_local_swing,context,9,16,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,19,60,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,32,63,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,48,129,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,42,101,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
distance_to_ema,location,distance_to_ema,context,17,43,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,39,130,0,True,True,False
pullback_depth,location,pullback_depth,context,12,26,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,42,127,0,True,True,False
zscore_price_50,location,zscore_price_50,context,43,112,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,50,124,0,True,True,False
zscore_price_200,location,zscore_price_200,context,65,153,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,9,24,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,17,41,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,18,31,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,19,48,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,18,50,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,23,82,0,True,True,False
ema50_slope,regime,ema50_slope,trend,48,143,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,21,54,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,17,46,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,23,48,0,True,True,False
path_efficiency_24,regime,path_efficiency_24,path_structure,0,0,0,False,False,False
