feature_name,group,usage_count
reg_volatility_autocorr_48_ts_top30,regime,1053
reg_volatility_autocorr_48_ts_top20,regime,705
reg_volatility_autocorr_48_ts_bot30,regime,303
reg_volatility_autocorr_48_ts_band25_75,regime,287
reg_volatility_autocorr_48_ts_bot20,regime,159
reg_volatility_autocorr_48_ts_top40,regime,65
reg_volatility_autocorr_48_ts_band20_80,regime,42
reg_volatility_autocorr_48_ts_band30_70,regime,20
reg_volatility_autocorr_48_ts_bot40,regime,8
reg_volatility_autocorr_48_ts_band40_60,regime,6
reg_volatility_autocorr_48_ts_top70,regime,6
reg_volatility_autocorr_48_ts_top60,regime,6
reg_volatility_autocorr_48_ts_top80,regime,5
reg_volatility_autocorr_48_ts_bot70,regime,3
reg_volatility_autocorr_48_ts_bot80,regime,2
reg_volatility_autocorr_48_ts_bot50,regime,2
reg_volatility_autocorr_48_ts_bot60,regime,2
