symbol,feature,rows,nan_count,nan_pct,is_all_nan,is_constant_non_nan
0G/USDC,volume_entropy_24,35299,0,0.0,False,False
0G/USDC,volume_price_corr_10h,35299,0,0.0,False,False
0G/USDC,volume_trend_alignment,35299,0,0.0,False,False
0G/USDC,vortex_diff_14,35299,0,0.0,False,True
0G/USDC,vortex_diff_21,35299,0,0.0,False,True
0G/USDC,vortex_diff_34,35299,0,0.0,False,True
0G/USDC,vov_fast_slow_ratio,35299,0,0.0,False,False
0G/USDC,vov_interaction,35299,0,0.0,False,False
0G/USDC,vov_iqr_20,35299,0,0.0,False,False
0G/USDC,vov_mad_20,35299,0,0.0,False,False
0G/USDC,vov_mad_60,35299,0,0.0,False,False
0G/USDC,vov_ratio,35299,0,0.0,False,False
0G/USDC,vp_accept_hvn_touchrate,35299,0,0.0,False,False
0G/USDC,vp_accept_lvn_touchrate,35299,0,0.0,False,False
0G/USDC,vp_accept_poc_touchrate,35299,0,0.0,False,False
0G/USDC,vp_air_pocket_score,35299,0,0.0,False,False
0G/USDC,vp_bin_vol_share,35299,0,0.0,False,False
0G/USDC,vp_dist_hvn_above_atr,35299,0,0.0,False,False
0G/USDC,vp_dist_hvn_below_atr,35299,0,0.0,False,False
0G/USDC,vp_dist_lvn_above_atr,35299,0,0.0,False,False
0G/USDC,vp_dist_lvn_below_atr,35299,0,0.0,False,False
0G/USDC,vp_dist_poc_atr,35299,0,0.0,False,False
0G/USDC,vp_in_hvn_above_zone,35299,0,0.0,False,False
0G/USDC,vp_in_hvn_below_zone,35299,0,0.0,False,False
0G/USDC,vp_in_lvn_above_zone,35299,0,0.0,False,False
0G/USDC,vp_in_lvn_below_zone,35299,0,0.0,False,False
0G/USDC,vp_in_poc_zone,35299,0,0.0,False,False
0G/USDC,vp_lvn_depth_ratio,35299,0,0.0,False,False
0G/USDC,vp_profile_concentration,35299,0,0.0,False,False
0G/USDC,vp_profile_entropy,35299,0,0.0,False,False
0G/USDC,vw_breakout,35299,0,0.0,False,False
0G/USDC,wick_body_ratio,35299,0,0.0,False,False
0G/USDC,wick_ratio,35299,0,0.0,False,False
0G/USDC,wick_ratio_4h_max,35299,0,0.0,False,False
0G/USDC,z_r_12,35299,0,0.0,False,False
0G/USDC,z_r_24,35299,0,0.0,False,False
0G/USDC,z_vwap_12,35299,0,0.0,False,False
0G/USDC,z_vwap_24,35299,0,0.0,False,False
0G/USDT,G_EXH_EFFORT,35299,0,0.0,False,False
0G/USDT,G_EXH_GIVEBACK,35299,0,0.0,False,False
0G/USDT,G_EXH_TAIL_FAIL,35299,0,0.0,False,False
0G/USDT,G_LIQ_EXCEL,35299,0,0.0,False,False
0G/USDT,G_LIQ_GOOD,35299,0,0.0,False,False
0G/USDT,G_LIQ_GREAT,35299,0,0.0,False,False
0G/USDT,G_META_AMBIG,35299,0,0.0,False,True
0G/USDT,G_META_EXH,35299,0,0.0,False,False
0G/USDT,G_META_MR_QUAL,35299,0,0.0,False,False
0G/USDT,G_META_TF_QUAL,35299,0,0.0,False,False
0G/USDT,G_MR_SPIKE,35299,0,0.0,False,False
0G/USDT,G_MR_TAIL,35299,0,0.0,False,False
0G/USDT,G_TF_GRIND,35299,0,0.0,False,False
0G/USDT,G_TF_TREND,35299,0,0.0,False,False
0G/USDT,G_VOL_LIQ_GT1,35299,0,0.0,False,False
0G/USDT,G_VOL_LIQ_GT2,35299,0,0.0,False,False
0G/USDT,G_VOL_LIQ_GT3,35299,0,0.0,False,False
0G/USDT,S,35299,0,0.0,False,False
0G/USDT,accel,35299,0,0.0,False,False
0G/USDT,accel_5h,35299,0,0.0,False,False
0G/USDT,accept,35299,0,0.0,False,False
0G/USDT,accept_bin3,35299,0,0.0,False,False
0G/USDT,accept_dir2h_abs_prod,35299,0,0.0,False,False
0G/USDT,accept_dir2h_prod,35299,0,0.0,False,False
0G/USDT,accept_dir2h_signed_mag,35299,0,0.0,False,False
0G/USDT,accept_gt66,35299,0,0.0,False,False
0G/USDT,accept_gt85,35299,0,0.0,False,False
0G/USDT,accept_x_dir_edge_2h,35299,0,0.0,False,False
0G/USDT,adx_10,35299,0,0.0,False,True
0G/USDT,adx_10_gt25,35299,0,0.0,False,True
0G/USDT,adx_10_slope,35299,0,0.0,False,True
0G/USDT,adx_14,35299,0,0.0,False,True
0G/USDT,adx_14_gt25,35299,0,0.0,False,True
0G/USDT,adx_14_slope,35299,0,0.0,False,True
0G/USDT,adx_7,35299,0,0.0,False,True
0G/USDT,adx_7_gt25,35299,0,0.0,False,True
0G/USDT,adx_7_slope,35299,0,0.0,False,True
0G/USDT,adx_di_minus_10,35299,0,0.0,False,True
0G/USDT,adx_di_minus_14,35299,0,0.0,False,True
0G/USDT,adx_di_minus_7,35299,0,0.0,False,True
0G/USDT,adx_di_plus_10,35299,0,0.0,False,True
0G/USDT,adx_di_plus_14,35299,0,0.0,False,True
0G/USDT,adx_di_plus_7,35299,0,0.0,False,True
0G/USDT,align,35299,0,0.0,False,False
0G/USDT,ambig,35299,0,0.0,False,True
0G/USDT,amihud_illiq,35299,0,0.0,False,False
0G/USDT,amihud_z,35299,0,0.0,False,False
0G/USDT,asset_atr_level,35299,0,0.0,False,False
0G/USDT,asset_vol_level,35299,0,0.0,False,False
0G/USDT,asym_ft,35299,0,0.0,False,False
0G/USDT,asym_ratio,35299,0,0.0,False,False
0G/USDT,atr_expansion,35299,0,0.0,False,False
0G/USDT,atr_pct,35299,0,0.0,False,False
0G/USDT,atr_pct_base,35299,0,0.0,False,False
0G/USDT,atr_pct_change,35299,0,0.0,False,False
0G/USDT,atr_slope,35299,0,0.0,False,False
0G/USDT,atr_state,35299,0,0.0,False,False
0G/USDT,autocorr_24h,35299,0,0.0,False,False
0G/USDT,autocorr_6h,35299,0,0.0,False,False
0G/USDT,bb_pos_12,35299,0,0.0,False,False
0G/USDT,bb_pos_24,35299,0,0.0,False,False
0G/USDT,be_vol_units,35299,0,0.0,False,False
0G/USDT,blowoff_risk,35299,0,0.0,False,False
0G/USDT,body_pct,35299,0,0.0,False,False
0G/USDT,body_ratio,35299,0,0.0,False,False
0G/USDT,body_ratio_15m,35299,0,0.0,False,False
0G/USDT,bounce_signal,35299,0,0.0,False,False
0G/USDT,breakout_24h,35299,0,0.0,False,False
0G/USDT,breakout_confirmed,35299,0,0.0,False,False
0G/USDT,breakout_min,35299,0,0.0,False,False
0G/USDT,breakout_soft,35299,0,0.0,False,False
0G/USDT,breakout_t,35299,0,0.0,False,False
0G/USDT,chop_score,35299,0,0.0,False,True
0G/USDT,churn,35299,0,0.0,False,False
0G/USDT,climax,35299,0,0.0,False,False
0G/USDT,climax_decay,35299,0,0.0,False,False
0G/USDT,climax_range_12,35299,0,0.0,False,False
0G/USDT,climax_range_24,35299,0,0.0,False,False
0G/USDT,climax_vol_12,35299,0,0.0,False,False
0G/USDT,climax_vol_24,35299,0,0.0,False,False
0G/USDT,clv,35299,0,0.0,False,False
0G/USDT,clv_collapse,35299,0,0.0,False,False
0G/USDT,clv_mean_2,35299,0,0.0,False,False
0G/USDT,clv_mean_24,35299,0,0.0,False,False
0G/USDT,clv_mean_4,35299,0,0.0,False,False
0G/USDT,clv_pullback,35299,0,0.0,False,False
0G/USDT,clv_t,35299,0,0.0,False,False
0G/USDT,coh,35299,0,0.0,False,False
0G/USDT,coherence_24,35299,0,0.0,False,False
0G/USDT,comp_to_exp,35299,0,0.0,False,False
0G/USDT,complexity_regime_24h,35299,0,0.0,False,False
0G/USDT,convexity_bis_t,35299,0,0.0,False,False
0G/USDT,convexity_t,35299,0,0.0,False,False
0G/USDT,cos_dow,35299,0,0.0,False,False
0G/USDT,cos_hod,35299,0,0.0,False,False
0G/USDT,cumulative_delta_stall,35299,0,0.0,False,False
0G/USDT,cusum_high,35299,0,0.0,False,True
0G/USDT,cusum_strength_norm,35299,0,0.0,False,False
0G/USDT,cvar_5pct,35299,0,0.0,False,False
0G/USDT,decel_4,35299,0,0.0,False,False
0G/USDT,decel_8,35299,0,0.0,False,False
0G/USDT,delta_stall_6,35299,0,0.0,False,False
0G/USDT,dip_velocity,35299,0,0.0,False,False
0G/USDT,dip_volume_profile,35299,0,0.0,False,False
0G/USDT,dir_path_edge_2h,35299,0,0.0,False,False
0G/USDT,dir_path_long_2h,35299,0,0.0,False,False
0G/USDT,dir_path_risk_long_2h,35299,0,0.0,False,False
0G/USDT,dir_path_risk_short_2h,35299,0,0.0,False,False
0G/USDT,dir_path_risk_skew_2h,35299,0,0.0,False,False
0G/USDT,dir_path_short_2h,35299,0,0.0,False,False
0G/USDT,dist_ema_fast,35299,0,0.0,False,False
0G/USDT,dist_ema_fast_base,35299,0,0.0,False,False
0G/USDT,dist_ema_slow_base,35299,0,0.0,False,False
0G/USDT,dist_ext_x_vol,35299,0,0.0,False,False
0G/USDT,dist_from_high_120h,35299,0,0.0,False,False
0G/USDT,dist_from_high_48h,35299,0,0.0,False,False
0G/USDT,dist_from_high_event_12h,35299,0,0.0,False,False
0G/USDT,dist_from_high_vol,35299,0,0.0,False,False
0G/USDT,dist_from_low_120h,35299,0,0.0,False,False
0G/USDT,dist_from_low_48h,35299,0,0.0,False,False
0G/USDT,dist_from_low_event_12h,35299,0,0.0,False,False
0G/USDT,dist_from_low_vol,35299,0,0.0,False,False
0G/USDT,dist_stack,35299,0,0.0,False,False
0G/USDT,dist_vwap_12_atr,35299,0,0.0,False,False
0G/USDT,dist_vwap_24_atr,35299,0,0.0,False,False
0G/USDT,dist_vwap_96_atr,35299,0,0.0,False,False
0G/USDT,dist_vwap_norm,35299,0,0.0,False,False
0G/USDT,dlog_vol_5h,35299,0,0.0,False,False
0G/USDT,dn_vol,35299,0,0.0,False,False
0G/USDT,dn_vol_6,35299,0,0.0,False,False
0G/USDT,donch_dist_12,35299,0,0.0,False,False
0G/USDT,donch_dist_120,35299,0,0.0,False,False
0G/USDT,donch_dist_48,35299,0,0.0,False,False
0G/USDT,donch_dist_72,35299,0,0.0,False,False
0G/USDT,donch_dist_8,35299,0,0.0,False,False
0G/USDT,down_up_vol_ratio_24,35299,0,0.0,False,True
0G/USDT,down_up_vol_ratio_8,35299,0,0.0,False,True
0G/USDT,downside_semivariance_24,35299,0,0.0,False,True
0G/USDT,downside_semivariance_8,35299,0,0.0,False,True
0G/USDT,draw_extreme_10h,35299,0,0.0,False,False
0G/USDT,draw_sym_10h,35299,0,0.0,False,False
0G/USDT,dv_z,35299,0,0.0,False,False
0G/USDT,efficiency,35299,0,0.0,False,False
0G/USDT,effort_gate,35299,0,0.0,False,False
0G/USDT,entropy_jump_24h,35299,0,0.0,False,False
0G/USDT,entry_quality_composite,35299,0,0.0,False,False
0G/USDT,evr6_x_volz,35299,0,0.0,False,False
0G/USDT,evr_6,35299,0,0.0,False,False
0G/USDT,evr_slope,35299,0,0.0,False,False
0G/USDT,excess_12h,35299,0,0.0,False,False
0G/USDT,excess_6h,35299,0,0.0,False,False
0G/USDT,excess_coh,35299,0,0.0,False,False
0G/USDT,exh_qual,35299,0,0.0,False,False
0G/USDT,ext_atrExp,35299,0,0.0,False,False
0G/USDT,ext_excess,35299,0,0.0,False,False
0G/USDT,ffd_accel_06,35299,0,0.0,False,False
0G/USDT,ffd_amihud_04,35299,0,0.0,False,False
0G/USDT,ffd_amihud_06,35299,0,0.0,False,False
0G/USDT,ffd_atr_expansion_06,35299,0,0.0,False,False
0G/USDT,ffd_ctx_slope_04_12,35299,0,0.0,False,True
0G/USDT,ffd_ctx_slope_04_24,35299,0,0.0,False,True
0G/USDT,ffd_cvar_5pct_06,35299,0,0.0,False,False
0G/USDT,ffd_d1_05,35299,0,0.0,False,False
0G/USDT,ffd_d4_05,35299,0,0.0,False,False
0G/USDT,ffd_diff_1_04,35299,0,0.0,False,False
0G/USDT,ffd_diff_1_05,35299,0,0.0,False,False
0G/USDT,ffd_diff_1_06,35299,0,0.0,False,False
0G/USDT,ffd_diff_2_04,35299,0,0.0,False,False
0G/USDT,ffd_diff_2_05,35299,0,0.0,False,False
0G/USDT,ffd_diff_2_06,35299,0,0.0,False,False
0G/USDT,ffd_diff_4_04,35299,0,0.0,False,False
0G/USDT,ffd_diff_4_05,35299,0,0.0,False,False
0G/USDT,ffd_diff_4_06,35299,0,0.0,False,False
0G/USDT,ffd_diff_8_04,35299,0,0.0,False,False
0G/USDT,ffd_diff_8_05,35299,0,0.0,False,False
0G/USDT,ffd_diff_8_06,35299,0,0.0,False,False
0G/USDT,ffd_dist_ema_fast_04,35299,0,0.0,False,False
0G/USDT,ffd_dist_ema_slow_04,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_04_12,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_04_24,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_04_48,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_06_12,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_06_24,35299,0,0.0,False,False
0G/USDT,ffd_donch_dist_06_48,35299,0,0.0,False,False
0G/USDT,ffd_ema_spread_04,35299,0,0.0,False,False
0G/USDT,ffd_ema_spread_05,35299,0,0.0,False,False
0G/USDT,ffd_ema_spread_06,35299,0,0.0,False,False
0G/USDT,ffd_mr_z_04,35299,0,0.0,False,False
0G/USDT,ffd_mr_z_05,35299,0,0.0,False,False
0G/USDT,ffd_range_24_04,35299,0,0.0,False,False
0G/USDT,ffd_range_24_05,35299,0,0.0,False,False
0G/USDT,ffd_range_24_06,35299,0,0.0,False,False
0G/USDT,ffd_rv_12_04,35299,0,0.0,False,True
0G/USDT,ffd_rv_12_05,35299,0,0.0,False,True
0G/USDT,ffd_rv_12_06,35299,0,0.0,False,True
0G/USDT,ffd_rv_24_04,35299,0,0.0,False,True
0G/USDT,ffd_rv_24_05,35299,0,0.0,False,True
0G/USDT,ffd_rv_24_06,35299,0,0.0,False,True
0G/USDT,ffd_rv_24h_04,35299,0,0.0,False,True
0G/USDT,ffd_rv_24h_06,35299,0,0.0,False,True
0G/USDT,ffd_rv_2h_04,35299,0,0.0,False,True
0G/USDT,ffd_rv_2h_06,35299,0,0.0,False,True
0G/USDT,ffd_rv_6h_04,35299,0,0.0,False,True
0G/USDT,ffd_rv_6h_06,35299,0,0.0,False,True
0G/USDT,ffd_slope_04_12,35299,0,0.0,False,True
0G/USDT,ffd_slope_04_24,35299,0,0.0,False,True
0G/USDT,ffd_strength_04,35299,0,0.0,False,False
0G/USDT,ffd_strength_05,35299,0,0.0,False,False
0G/USDT,ffd_strength_06,35299,0,0.0,False,False
0G/USDT,ffd_vol_price_corr_10h_04,35299,0,0.0,False,False
0G/USDT,ffd_vol_price_corr_10h_06,35299,0,0.0,False,False
0G/USDT,ffd_vol_range_shock_04,35299,0,0.0,False,False
0G/USDT,ffd_vol_range_shock_06,35299,0,0.0,False,False
0G/USDT,ffd_z_06,35299,0,0.0,False,False
0G/USDT,ffd_z_24_04,35299,0,0.0,False,False
0G/USDT,ffd_z_24_05,35299,0,0.0,False,False
0G/USDT,ffd_z_24_06,35299,0,0.0,False,False
0G/USDT,flow_persistence,35299,0,0.0,False,False
0G/USDT,flow_ratio,35299,0,0.0,False,False
0G/USDT,ft_2,35299,0,0.0,False,False
0G/USDT,ft_4,35299,0,0.0,False,False
0G/USDT,ft_8,35299,0,0.0,False,False
0G/USDT,ft_drop,35299,0,0.0,False,False
0G/USDT,ft_drop_8,35299,0,0.0,False,False
0G/USDT,funding_proxy,35299,0,0.0,False,False
0G/USDT,fvg,35299,0,0.0,False,False
0G/USDT,gap_pct,35299,0,0.0,False,False
0G/USDT,giveback,35299,0,0.0,False,False
0G/USDT,giveback_vol_units,35299,0,0.0,False,False
0G/USDT,grind_score,35299,0,0.0,False,False
0G/USDT,hh_count_12,35299,0,0.0,False,False
0G/USDT,hh_count_24,35299,0,0.0,False,False
0G/USDT,higher_highs_count_48h,35299,0,0.0,False,False
0G/USDT,hurst_proxy_24,35299,0,0.0,False,False
0G/USDT,hurst_proxy_x_regime_trend_48h,35299,0,0.0,False,False
0G/USDT,impact_12,35299,0,0.0,False,False
0G/USDT,impact_24,35299,0,0.0,False,False
0G/USDT,impact_z,35299,0,0.0,False,False
0G/USDT,impulse_ratio_12,35299,0,0.0,False,False
0G/USDT,impulse_ratio_24,35299,0,0.0,False,False
0G/USDT,impulse_reversal,35299,0,0.0,False,False
0G/USDT,impulse_reversal_short,35299,0,0.0,False,False
0G/USDT,is_high_vol_regime,35299,0,0.0,False,True
0G/USDT,is_low_vol_regime,35299,0,0.0,False,True
0G/USDT,is_ranging,35299,0,0.0,False,False
0G/USDT,is_trending,35299,0,0.0,False,False
0G/USDT,jump_rate_10h,35299,0,0.0,False,False
0G/USDT,ker_10,35299,0,0.0,False,False
0G/USDT,ker_16,35299,0,0.0,False,False
0G/USDT,ker_24,35299,0,0.0,False,False
0G/USDT,kf_atr_mean,35299,0,0.0,False,False
0G/USDT,kf_innov_var,35299,0,0.0,False,False
0G/USDT,kf_ret1h_mean,35299,0,0.0,False,False
0G/USDT,kf_score_mean,35299,0,0.0,False,False
0G/USDT,kf_score_rm24_mean,35299,0,0.0,False,False
0G/USDT,kf_snr_est,35299,0,0.0,False,True
0G/USDT,kf_state_uncertainty,35299,0,0.0,False,False
0G/USDT,kf_vol_ratio_mean,35299,0,0.0,False,False
0G/USDT,liq_low,35299,0,0.0,False,False
0G/USDT,liq_regime,35299,0,0.0,False,False
0G/USDT,liq_score,35299,0,0.0,False,False
0G/USDT,liq_state,35299,0,0.0,False,False
0G/USDT,ll_count_12,35299,0,0.0,False,False
0G/USDT,ll_count_24,35299,0,0.0,False,False
0G/USDT,mae_2h,35299,0,0.0,False,False
0G/USDT,mae_4h,35299,0,0.0,False,False
0G/USDT,mae_8h,35299,0,0.0,False,False
0G/USDT,meta_abs_net_x_breakout,35299,0,0.0,False,False
0G/USDT,meta_abs_net_x_drawext,35299,0,0.0,False,False
0G/USDT,meta_abs_net_x_vov_ratio,35299,0,0.0,False,False
0G/USDT,meta_alignment,35299,0,0.0,False,False
0G/USDT,meta_signal_x_accel,35299,0,0.0,False,False
0G/USDT,mfe_2h,35299,0,0.0,False,False
0G/USDT,mfe_4h,35299,0,0.0,False,False
0G/USDT,mfe_8h,35299,0,0.0,False,False
0G/USDT,mkt_rv_pct,35299,0,0.0,False,False
0G/USDT,mkt_rv_ratio,35299,0,0.0,False,False
0G/USDT,momentum_accel,35299,0,0.0,False,False
0G/USDT,mr_climax,35299,0,0.0,False,False
0G/USDT,mr_failure,35299,0,0.0,False,False
0G/USDT,mr_pct,35299,0,0.0,False,False
0G/USDT,mr_potential,35299,0,0.0,False,False
0G/USDT,mr_potential_exhaust,35299,0,0.0,False,False
0G/USDT,mr_qual,35299,0,0.0,False,False
0G/USDT,mr_soft,35299,0,0.0,False,False
0G/USDT,mr_tape,35299,0,0.0,False,False
0G/USDT,mrq_dir2h_abs_prod,35299,0,0.0,False,False
0G/USDT,mrq_dir2h_prod,35299,0,0.0,False,False
0G/USDT,mrq_dir2h_signed_mag,35299,0,0.0,False,False
0G/USDT,mrq_x_dir_edge_2h,35299,0,0.0,False,False
0G/USDT,mtf_divergence_x_regime_vol_12h,35299,0,0.0,False,True
0G/USDT,overext,35299,0,0.0,False,False
0G/USDT,overext_weak,35299,0,0.0,False,False
0G/USDT,p_cusum_high,35299,0,0.0,False,True
0G/USDT,p_liq_low,35299,0,0.0,False,False
0G/USDT,p_vol_high,35299,0,0.0,False,False
0G/USDT,path_efficiency_12,35299,0,0.0,False,False
0G/USDT,path_efficiency_24,35299,0,0.0,False,False
0G/USDT,pb_accel,35299,0,0.0,False,False
0G/USDT,pct_breakout_t,35299,0,0.0,False,False
0G/USDT,pct_extreme,35299,0,0.0,False,False
0G/USDT,perm_entropy_ret_12,35299,0,0.0,False,False
0G/USDT,perm_entropy_ret_24,35299,0,0.0,False,False
0G/USDT,pers_12,35299,0,0.0,False,False
0G/USDT,pers_24,35299,0,0.0,False,False
0G/USDT,pl_vol_units,35299,0,0.0,False,False
0G/USDT,predicted_vol_6h,35299,0,0.0,False,True
0G/USDT,press_12,35299,0,0.0,False,False
0G/USDT,press_24,35299,0,0.0,False,False
0G/USDT,prog_def,35299,0,0.0,False,False
0G/USDT,prog_eff_12,35299,0,0.0,False,False
0G/USDT,prog_eff_24,35299,0,0.0,False,False
0G/USDT,progress,35299,0,0.0,False,False
0G/USDT,pullback_120,35299,0,0.0,False,False
0G/USDT,pullback_2,35299,0,0.0,False,False
0G/USDT,pullback_4,35299,0,0.0,False,False
0G/USDT,pullback_48,35299,0,0.0,False,False
0G/USDT,pullback_72,35299,0,0.0,False,False
0G/USDT,pullback_8,35299,0,0.0,False,False
0G/USDT,qv,35299,0,0.0,False,False
0G/USDT,range_12h_pct,35299,0,0.0,False,False
0G/USDT,range_16h_pct,35299,0,0.0,False,False
0G/USDT,range_24h_pct,35299,0,0.0,False,False
0G/USDT,range_norm_12,35299,0,0.0,False,False
0G/USDT,range_norm_24,35299,0,0.0,False,False
0G/USDT,range_pct,35299,0,0.0,False,False
0G/USDT,regime_stability_24h,35299,0,0.0,False,False
0G/USDT,regime_transition_entropy_12h,35299,0,0.0,False,False
0G/USDT,regime_transition_entropy_48h,35299,0,0.0,False,False
0G/USDT,regime_x_vol,35299,0,0.0,False,True
0G/USDT,reject_dir2h_abs_prod,35299,0,0.0,False,False
0G/USDT,reject_dir2h_prod,35299,0,0.0,False,False
0G/USDT,reject_dir2h_signed_mag,35299,0,0.0,False,False
0G/USDT,reject_x_dir_edge_2h,35299,0,0.0,False,False
0G/USDT,rejection_proxy,35299,0,0.0,False,False
0G/USDT,resid_strength,35299,0,0.0,False,False
0G/USDT,ret120h,35299,0,0.0,False,False
0G/USDT,ret16h,35299,0,0.0,False,False
0G/USDT,ret1h,35299,0,0.0,False,False
0G/USDT,ret1h_z,35299,0,0.0,False,False
0G/USDT,ret24h,35299,0,0.0,False,False
0G/USDT,ret2h,35299,0,0.0,False,False
0G/USDT,ret48h,35299,0,0.0,False,False
0G/USDT,ret4h,35299,0,0.0,False,False
0G/USDT,ret6h,35299,0,0.0,False,False
0G/USDT,ret72h,35299,0,0.0,False,False
0G/USDT,ret8h,35299,0,0.0,False,False
0G/USDT,retest_accept,35299,0,0.0,False,False
0G/USDT,retest_quality,35299,0,0.0,False,False
0G/USDT,retrace_12,35299,0,0.0,False,False
0G/USDT,reversion_target_distance,35299,0,0.0,False,False
0G/USDT,rng_z,35299,0,0.0,False,False
0G/USDT,roc_div,35299,0,0.0,False,False
0G/USDT,rsi,35299,0,0.0,False,False
0G/USDT,rsi_1h_slope,35299,0,0.0,False,False
0G/USDT,rsi_base,35299,0,0.0,False,False
0G/USDT,rsi_lag1,35299,0,0.0,False,False
0G/USDT,rsi_slope,35299,0,0.0,False,False
0G/USDT,rsi_slope_base,35299,0,0.0,False,False
0G/USDT,rsi_x_high_vol,35299,0,0.0,False,True
0G/USDT,rsi_x_vol,35299,0,0.0,False,False
0G/USDT,rsi_z_x_regime_vol,35299,0,0.0,False,True
0G/USDT,rv_120h,35299,0,0.0,False,True
0G/USDT,rv_12h,35299,0,0.0,False,True
0G/USDT,rv_24h,35299,0,0.0,False,True
0G/USDT,rv_2h,35299,0,0.0,False,True
0G/USDT,rv_48h,35299,0,0.0,False,True
0G/USDT,rv_4h,35299,0,0.0,False,True
0G/USDT,rv_6h,35299,0,0.0,False,True
0G/USDT,rv_8h,35299,0,0.0,False,True
0G/USDT,rv_ratio_24_120,35299,0,0.0,False,True
0G/USDT,rv_ratio_6_24,35299,0,0.0,False,True
0G/USDT,rvol_hod_base,35299,0,0.0,False,False
0G/USDT,rvol_z,35299,0,0.0,False,False
0G/USDT,second_leg_accel_1h,35299,0,0.0,False,False
0G/USDT,second_leg_accel_2h,35299,0,0.0,False,False
0G/USDT,second_leg_accel_vol_1h,35299,0,0.0,False,False
0G/USDT,second_leg_accel_vol_2h,35299,0,0.0,False,False
0G/USDT,shannon_entropy_ret_16,35299,0,0.0,False,False
0G/USDT,shannon_entropy_ret_8,35299,0,0.0,False,False
0G/USDT,shock_12h,35299,0,0.0,False,False
0G/USDT,shock_decay,35299,0,0.0,False,False
0G/USDT,shock_rel,35299,0,0.0,False,False
0G/USDT,shock_vol_ratio,35299,0,0.0,False,False
0G/USDT,signed_max_bar_ret_5h,35299,0,0.0,False,False
0G/USDT,signed_vol,35299,0,0.0,False,False
0G/USDT,sin_dow,35299,0,0.0,False,False
0G/USDT,sin_hod,35299,0,0.0,False,False
0G/USDT,skew,35299,0,0.0,False,False
0G/USDT,skew_12,35299,0,0.0,False,True
0G/USDT,skew_24,35299,0,0.0,False,True
0G/USDT,slope,35299,0,0.0,False,False
0G/USDT,spectral_entropy_ret_24,35299,0,0.0,False,False
0G/USDT,spectral_entropy_ret_48,35299,0,0.0,False,False
0G/USDT,speed,35299,0,0.0,False,False
0G/USDT,spike_score,35299,0,0.0,False,False
0G/USDT,stage_blowoff,35299,0,0.0,False,False
0G/USDT,stage_mr,35299,0,0.0,False,False
0G/USDT,stage_tf,35299,0,0.0,False,False
0G/USDT,stall,35299,0,0.0,False,False
0G/USDT,stall_ext,35299,0,0.0,False,False
0G/USDT,stall_ext_corr,35299,0,0.0,False,False
0G/USDT,stall_x_flow,35299,0,0.0,False,False
0G/USDT,support_quality_score,35299,0,0.0,False,False
0G/USDT,sv_imb_12,35299,0,0.0,False,False
0G/USDT,sv_imb_24,35299,0,0.0,False,False
0G/USDT,t_be_proxy,35299,0,0.0,False,False
0G/USDT,t_pl_proxy,35299,0,0.0,False,False
0G/USDT,t_trail_proxy,35299,0,0.0,False,False
0G/USDT,tail_against,35299,0,0.0,False,False
0G/USDT,tail_fail,35299,0,0.0,False,False
0G/USDT,tail_score,35299,0,0.0,False,False
0G/USDT,tf_bias,35299,0,0.0,False,False
0G/USDT,tf_minus_mr,35299,0,0.0,False,False
0G/USDT,tf_qual,35299,0,0.0,False,False
0G/USDT,tf_tape,35299,0,0.0,False,False
0G/USDT,tfq_dir2h_abs_prod,35299,0,0.0,False,False
0G/USDT,tfq_dir2h_prod,35299,0,0.0,False,False
0G/USDT,tfq_dir2h_signed_mag,35299,0,0.0,False,False
0G/USDT,tfq_x_dir_edge_2h,35299,0,0.0,False,False
0G/USDT,thrust_decay_4,35299,0,0.0,False,False
0G/USDT,thrust_decay_8,35299,0,0.0,False,False
0G/USDT,time_since_event_extreme_12h,35299,0,0.0,False,False
0G/USDT,time_since_peak_12h,35299,0,0.0,False,False
0G/USDT,time_since_trough_12h,35299,0,0.0,False,False
0G/USDT,trail_act_pct,35299,0,0.0,False,False
0G/USDT,trail_act_vol_units,35299,0,0.0,False,True
0G/USDT,trap_quality,35299,0,0.0,False,False
0G/USDT,trap_strength,35299,0,0.0,False,False
0G/USDT,trapped_longs_12,35299,0,0.0,False,False
0G/USDT,trapped_longs_24,35299,0,0.0,False,False
0G/USDT,trapped_longs_96,35299,0,0.0,False,False
0G/USDT,trend_accel_120h,35299,0,0.0,False,False
0G/USDT,trend_age_hours,35299,0,0.0,False,False
0G/USDT,trend_overextension_z,35299,0,0.0,False,False
0G/USDT,trend_pct,35299,0,0.0,False,False
0G/USDT,trend_pct_base,35299,0,0.0,False,False
0G/USDT,trend_regime,35299,0,0.0,False,False
0G/USDT,trend_regime_stability,35299,0,0.0,False,False
0G/USDT,trend_regime_switch_12h,35299,0,0.0,False,False
0G/USDT,trend_retest_success_rate,35299,0,0.0,False,False
0G/USDT,trend_slope_120h,35299,0,0.0,False,False
0G/USDT,trend_slope_48h,35299,0,0.0,False,False
0G/USDT,trend_snr,35299,0,0.0,False,False
0G/USDT,trend_strength_vs_reversion,35299,0,0.0,False,False
0G/USDT,trend_t,35299,0,0.0,False,False
