fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,4,up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,28
0,42,27,zscore_price_50,location,zscore_price_50,context,14
0,42,72,mkt_ret_eq_24h,regime,mkt_ret_eq_24h,cross_asset,42
0,42,46,direction_entropy_20,regime,direction_entropy_20,path_structure,22
0,42,39,loc_range_pos_24,location,loc_range_pos_24,context,9
0,42,59,loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,8
0,42,88,range_24h_pct,regime,range_24h_pct,compression,11
0,42,102,volume_percentile,regime,volume_percentile,liquidity,9
0,42,3,dist_ema50_atr,location,dist_ema50_atr,context,9
0,42,107,xasset_mkt_spread_bps,regime,xasset_mkt_spread_bps,cross_asset_orderbook,12
0,42,97,true_range_percentile,regime,true_range_percentile,volatility,6
0,42,103,volume_trend_48,regime,volume_trend_48,liquidity,12
0,42,15,dist_rolling_7d_high,location,dist_rolling_7d_high,context,23
0,42,11,dist_prior_day_high,location,dist_prior_day_high,context,11
0,42,104,volume_zscore_48h,regime,volume_zscore_48h,liquidity,6
0,42,74,ob_depth_usd_l20_z,regime,ob_depth_usd_l20_z,orderbook,4
0,42,94,spectral_entropy_ret_24,regime,spectral_entropy_ret_24,path_structure,17
0,42,16,atr_percentile,regime,atr_percentile,compression,12
0,42,23,distance_to_ema,location,distance_to_ema,context,1
0,42,100,volume_autocorr_48,regime,volume_autocorr_48,liquidity,20
0,42,99,volatility_ratio_short_long,regime,volatility_ratio_short_long,volatility,7
0,42,32,basis_vol,regime,basis_vol,basis,5
0,42,6,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,7
0,42,9,dist_weekly_vwap,location,dist_weekly_vwap,context,18
0,42,12,amihud_z,regime,amihud_z,liquidity,3
0,42,73,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,6
0,42,40,compression_ratio,regime,compression_ratio,volatility_term_structure,17
0,42,86,prior_range,regime,prior_range,context,15
0,42,89,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,14
0,42,96,trend_acceleration,regime,trend_acceleration,trend,15
0,42,66,market_breadth_4h,regime,market_breadth_4h,cross_sectional,5
0,42,79,bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,17
0,42,93,rv_24h,regime,rv_24h,volatility,15
0,42,90,realized_volatility_24h,regime,realized_volatility_24h,volatility,11
0,42,35,loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,10
0,42,25,pullback_depth,location,pullback_depth,context,10
0,42,14,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,24
0,42,81,perp_index_basis,regime,perp_index_basis,mark_index,5
0,42,106,xasset_mkt_ob_stress,regime,xasset_mkt_ob_stress,cross_asset_orderbook,8
0,42,65,loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,6
0,42,58,mark_index_basis,regime,mark_index_basis,mark_index,5
0,42,13,dist_prior_day_low,location,dist_prior_day_low,context,16
0,42,56,ema_slope_norm,regime,ema_slope_norm,trend,5
0,42,87,prior_volatility,regime,prior_volatility,context,13
0,42,92,rolling_range_20,regime,rolling_range_20,compression,7
0,42,95,symbol_minus_mkt_ret_24h,regime,symbol_minus_mkt_ret_24h,cross_asset,13
0,42,36,choppiness_index_20,regime,choppiness_index_20,path_structure,5
0,42,7,dist_vwap_atr,location,dist_vwap_atr,context,7
0,42,52,ema20_slope_5h,regime,ema20_slope_5h,trend,7
0,42,105,xasset_mkt_depth_z,regime,xasset_mkt_depth_z,cross_asset_orderbook,28
0,42,37,loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,13
0,42,98,variance_ratio_10_48,regime,variance_ratio_10_48,volatility,1
0,42,49,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,7
0,42,41,loc_range_pos_48,location,loc_range_pos_48,context,2
0,42,101,volume_entropy_24,regime,volume_entropy_24,liquidity,3
0,42,61,loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,5
0,42,45,loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,3
0,42,29,zscore_price_200,location,zscore_price_200,context,9
0,42,31,loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,4
0,42,70,market_dispersion_4h,regime,market_dispersion_4h,cross_sectional,15
0,42,33,loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,6
0,42,69,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,11
0,42,85,premium_index_z,regime,premium_index_z,mark_index,8
0,42,54,ema50_slope,regime,ema50_slope,trend,7
0,42,44,cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,3
0,42,8,tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,14
0,42,21,dist_ma100_atr,location,dist_ma100_atr,context,10
0,42,42,compression_score,regime,compression_score,volatility_term_structure,5
0,42,26,basis_pct,regime,basis_pct,basis,13
0,42,67,loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,1
0,42,77,loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,6
0,42,91,return_autocorr_48,regime,return_autocorr_48,momentum,17
0,42,47,loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,8
0,42,50,efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,9
0,42,53,loc_session_pos_48,location,loc_session_pos_48,context,1
0,42,17,dist_local_swing,location,dist_local_swing,context,6
0,42,19,dist_range_mid_atr,location,dist_range_mid_atr,context,5
0,42,1,dist_ema20_atr,location,dist_ema20_atr,context,3
0,42,5,dist_ema200_atr,location,dist_ema200_atr,context,6
0,42,51,loc_session_pos_24,location,loc_session_pos_24,context,4
0,42,63,loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,6
0,42,60,mark_index_basis_z,regime,mark_index_basis_z,mark_index,5
0,42,84,premium_index_mom_8h,regime,premium_index_mom_8h,mark_index,1
0,42,48,dist_ema_fast,regime,dist_ema_fast,trend,4
0,42,71,loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,5
0,42,75,loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,4
0,42,55,loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,3
0,42,57,loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,5
0,42,82,perp_index_basis_z,regime,perp_index_basis_z,mark_index,4
