fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,15,dist_rolling_7d_high,location,dist_rolling_7d_high,context,1
0,42,40,prior_range,regime,prior_range,context,1
0,42,11,dist_prior_day_high,location,dist_prior_day_high,context,1
0,42,1,dist_ema20_atr,location,dist_ema20_atr,context,2
0,42,16,atr_percentile,regime,atr_percentile,compression,2
0,42,48,realized_volatility_24h,regime,realized_volatility_24h,volatility,1
0,42,49,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,1
0,42,10,amihud_illiq,regime,amihud_illiq,liquidity,1
1,42,50,return_autocorr_48,regime,return_autocorr_48,momentum,6
1,42,33,loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,6
1,42,10,amihud_illiq,regime,amihud_illiq,liquidity,7
1,42,28,direction_entropy_20,regime,direction_entropy_20,path_structure,5
1,42,68,volume_entropy_24,regime,volume_entropy_24,liquidity,7
1,42,21,dist_ma100_atr,location,dist_ma100_atr,context,5
1,42,5,dist_ema200_atr,location,dist_ema200_atr,context,6
1,42,66,volume_autocorr_48,regime,volume_autocorr_48,liquidity,13
1,42,11,dist_prior_day_high,location,dist_prior_day_high,context,3
1,42,9,dist_weekly_vwap,location,dist_weekly_vwap,context,1
1,42,24,compression_ratio,regime,compression_ratio,volatility_term_structure,8
1,42,15,dist_rolling_7d_high,location,dist_rolling_7d_high,context,5
1,42,51,loc_session_pos_24,location,loc_session_pos_24,context,5
1,42,72,volume_trend_48,regime,volume_trend_48,liquidity,3
1,42,19,dist_range_mid_atr,location,dist_range_mid_atr,context,3
1,42,20,choppiness_index_20,regime,choppiness_index_20,path_structure,8
1,42,32,efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,5
1,42,14,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,6
1,42,48,realized_volatility_24h,regime,realized_volatility_24h,volatility,10
1,42,77,bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,2
1,42,38,ema_slope_norm,regime,ema_slope_norm,trend,4
1,42,4,up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,5
1,42,26,compression_score,regime,compression_score,volatility_term_structure,7
1,42,44,range_24h_pct,regime,range_24h_pct,compression,8
1,42,29,zscore_price_200,location,zscore_price_200,context,10
1,42,70,volume_percentile,regime,volume_percentile,liquidity,7
1,42,64,volatility_ratio_short_long,regime,volatility_ratio_short_long,volatility,4
1,42,27,zscore_price_50,location,zscore_price_50,context,4
1,42,65,loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,3
1,42,56,spectral_entropy_ret_24,regime,spectral_entropy_ret_24,path_structure,2
1,42,54,rv_24h,regime,rv_24h,volatility,4
1,42,42,prior_volatility,regime,prior_volatility,context,5
1,42,30,dist_ema_fast,regime,dist_ema_fast,trend,5
1,42,69,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,3
1,42,58,trend_acceleration,regime,trend_acceleration,trend,5
1,42,37,loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,2
1,42,23,distance_to_ema,location,distance_to_ema,context,2
1,42,57,loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,2
1,42,62,variance_ratio_10_48,regime,variance_ratio_10_48,volatility,9
1,42,3,dist_ema50_atr,location,dist_ema50_atr,context,1
1,42,45,loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,2
1,42,31,loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,2
1,42,25,pullback_depth,location,pullback_depth,context,2
1,42,18,bollinger_band_width,regime,bollinger_band_width,compression,4
1,42,41,loc_range_pos_48,location,loc_range_pos_48,context,2
1,42,1,dist_ema20_atr,location,dist_ema20_atr,context,4
1,42,53,loc_session_pos_48,location,loc_session_pos_48,context,4
1,42,73,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,2
1,42,55,loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,2
1,42,59,loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,1
1,42,63,loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,2
1,42,46,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,5
1,42,67,loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,1
1,42,40,prior_range,regime,prior_range,context,3
1,42,7,dist_vwap_atr,location,dist_vwap_atr,context,3
1,42,76,loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,1
1,42,8,tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,4
1,42,60,true_range_percentile,regime,true_range_percentile,volatility,2
1,42,43,loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,1
1,42,16,atr_percentile,regime,atr_percentile,compression,1
1,42,6,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,1
1,42,35,loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,1
1,42,49,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,1
1,42,61,loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,1
1,42,52,rolling_range_20,regime,rolling_range_20,compression,1
