feature_name,group,usage_count
reg_prior_volatility_ts_band30_70,regime,81
reg_prior_volatility_ts_band20_80,regime,40
reg_prior_volatility_ts_top30,regime,32
reg_prior_volatility_ts_top50,regime,27
loc_dist_ema50_atr_ts_band25_75,location,24
reg_prior_volatility_ts_bot40,regime,14
reg_prior_volatility_ts_band25_75,regime,12
loc_dist_ema50_atr_ts_top60,location,8
reg_prior_volatility_ts_top20,regime,8
loc_dist_ema50_atr_ts_band20_80,location,5
reg_prior_volatility_ts_bot60,regime,4
reg_prior_volatility_ts_top60,regime,4
reg_prior_volatility_ts_bot30,regime,4
reg_prior_volatility_ts_bot50,regime,4
loc_dist_ema50_atr_ts_bot60,location,4
reg_rolling_std_4h_ts_top50,regime,4
reg_prior_volatility_ts_top40,regime,2
loc_dist_ema50_atr_ts_bot40,location,2
reg_prior_volatility_ts_bot20,regime,1
