feature_name,status,reason,support,group,regime_family
loc_dist_ema50_atr_ts_band40_60,retained,retained,88505,location,
loc_dist_ema200_atr_ts_top20,retained,retained,323397,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,77550,location,
loc_dist_ema200_atr_ts_top30,retained,retained,286933,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,114011,location,
loc_dist_ema200_atr_ts_top40,retained,retained,243409,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,157534,location,
loc_dist_ema200_atr_ts_top50,retained,retained,196187,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,204756,location,
loc_dist_ema200_atr_ts_top60,retained,retained,155170,location,
loc_dist_ema200_atr_ts_bot60,retained,retained,245776,location,
loc_dist_ema200_atr_ts_top70,retained,retained,118010,location,
loc_dist_ema200_atr_ts_bot70,retained,retained,282945,location,
loc_dist_ema200_atr_ts_top80,retained,retained,79542,location,
loc_dist_ema200_atr_ts_bot80,retained,retained,321419,location,
loc_dist_ema200_atr_ts_band20_80,retained,retained,244136,location,
loc_dist_ema200_atr_ts_band25_75,retained,retained,206642,location,
loc_dist_ema200_atr_ts_band30_70,retained,retained,169198,location,
loc_dist_ema200_atr_ts_band40_60,retained,retained,88505,location,
loc_dist_vwap_atr_ts_top20,retained,retained,323397,location,
loc_dist_vwap_atr_ts_bot20,retained,retained,77550,location,
loc_dist_vwap_atr_ts_top30,retained,retained,286933,location,
loc_dist_vwap_atr_ts_bot30,retained,retained,114011,location,
loc_dist_vwap_atr_ts_top40,retained,retained,243409,location,
loc_dist_vwap_atr_ts_bot40,retained,retained,157534,location,
loc_dist_vwap_atr_ts_top50,retained,retained,196187,location,
loc_dist_vwap_atr_ts_bot50,retained,retained,204756,location,
loc_dist_vwap_atr_ts_top60,retained,retained,155170,location,
loc_dist_vwap_atr_ts_bot60,retained,retained,245776,location,
loc_dist_vwap_atr_ts_top70,retained,retained,118010,location,
loc_dist_vwap_atr_ts_bot70,retained,retained,282945,location,
loc_dist_vwap_atr_ts_top80,retained,retained,79542,location,
loc_dist_vwap_atr_ts_bot80,retained,retained,321419,location,
loc_dist_vwap_atr_ts_band20_80,retained,retained,244136,location,
loc_dist_vwap_atr_ts_band25_75,retained,retained,206642,location,
loc_dist_vwap_atr_ts_band30_70,retained,retained,169198,location,
loc_dist_vwap_atr_ts_band40_60,retained,retained,88505,location,
loc_dist_weekly_vwap_ts_top20,retained,retained,323397,location,
loc_dist_weekly_vwap_ts_bot20,retained,retained,77550,location,
loc_dist_weekly_vwap_ts_top30,retained,retained,286933,location,
loc_dist_weekly_vwap_ts_bot30,retained,retained,114011,location,
loc_dist_weekly_vwap_ts_top40,retained,retained,243409,location,
loc_dist_weekly_vwap_ts_bot40,retained,retained,157534,location,
loc_dist_weekly_vwap_ts_top50,retained,retained,196187,location,
loc_dist_weekly_vwap_ts_bot50,retained,retained,204756,location,
loc_dist_weekly_vwap_ts_top60,retained,retained,155170,location,
loc_dist_weekly_vwap_ts_bot60,retained,retained,245776,location,
loc_dist_weekly_vwap_ts_top70,retained,retained,118010,location,
loc_dist_weekly_vwap_ts_bot70,retained,retained,282945,location,
loc_dist_weekly_vwap_ts_top80,retained,retained,79542,location,
loc_dist_weekly_vwap_ts_bot80,retained,retained,321419,location,
loc_dist_weekly_vwap_ts_band20_80,retained,retained,244136,location,
loc_dist_weekly_vwap_ts_band25_75,retained,retained,206642,location,
loc_dist_weekly_vwap_ts_band30_70,retained,retained,169198,location,
loc_dist_weekly_vwap_ts_band40_60,retained,retained,88505,location,
loc_dist_prior_day_high_ts_top20,retained,retained,323397,location,
loc_dist_prior_day_high_ts_bot20,retained,retained,77550,location,
loc_dist_prior_day_high_ts_top30,retained,retained,286933,location,
loc_dist_prior_day_high_ts_bot30,retained,retained,114011,location,
loc_dist_prior_day_high_ts_top40,retained,retained,243409,location,
loc_dist_prior_day_high_ts_bot40,retained,retained,157534,location,
loc_dist_prior_day_high_ts_top50,retained,retained,196187,location,
loc_dist_prior_day_high_ts_bot50,retained,retained,204756,location,
loc_dist_prior_day_high_ts_top60,retained,retained,155170,location,
loc_dist_prior_day_high_ts_bot60,retained,retained,245776,location,
loc_dist_prior_day_high_ts_top70,retained,retained,118010,location,
loc_dist_prior_day_high_ts_bot70,retained,retained,282945,location,
loc_dist_prior_day_high_ts_top80,retained,retained,79542,location,
loc_dist_prior_day_high_ts_bot80,retained,retained,321419,location,
loc_dist_prior_day_high_ts_band20_80,retained,retained,244136,location,
loc_dist_prior_day_high_ts_band25_75,retained,retained,206642,location,
loc_dist_prior_day_high_ts_band30_70,retained,retained,169198,location,
loc_dist_prior_day_high_ts_band40_60,retained,retained,88505,location,
loc_dist_prior_day_low_ts_top20,retained,retained,323397,location,
loc_dist_prior_day_low_ts_bot20,retained,retained,77550,location,
loc_dist_prior_day_low_ts_top30,retained,retained,286933,location,
loc_dist_prior_day_low_ts_bot30,retained,retained,114011,location,
loc_dist_prior_day_low_ts_top40,retained,retained,243409,location,
loc_dist_prior_day_low_ts_bot40,retained,retained,157534,location,
loc_dist_prior_day_low_ts_top50,retained,retained,196187,location,
loc_dist_prior_day_low_ts_bot50,retained,retained,204756,location,
loc_dist_prior_day_low_ts_top60,retained,retained,155170,location,
loc_dist_prior_day_low_ts_bot60,retained,retained,245776,location,
loc_dist_prior_day_low_ts_top70,retained,retained,118010,location,
loc_dist_prior_day_low_ts_bot70,retained,retained,282945,location,
loc_dist_prior_day_low_ts_top80,retained,retained,79542,location,
loc_dist_prior_day_low_ts_bot80,retained,retained,321419,location,
loc_dist_prior_day_low_ts_band20_80,retained,retained,244136,location,
loc_dist_prior_day_low_ts_band25_75,retained,retained,206642,location,
loc_dist_prior_day_low_ts_band30_70,retained,retained,169198,location,
loc_dist_prior_day_low_ts_band40_60,retained,retained,88505,location,
loc_dist_rolling_7d_high_ts_top20,retained,retained,323397,location,
loc_dist_rolling_7d_high_ts_bot20,retained,retained,77550,location,
loc_dist_rolling_7d_high_ts_top30,retained,retained,286933,location,
loc_dist_rolling_7d_high_ts_bot30,retained,retained,114011,location,
loc_dist_rolling_7d_high_ts_top40,retained,retained,243409,location,
loc_dist_rolling_7d_high_ts_bot40,retained,retained,157534,location,
loc_dist_rolling_7d_high_ts_top50,retained,retained,196187,location,
loc_dist_rolling_7d_high_ts_bot50,retained,retained,204756,location,
loc_dist_rolling_7d_high_ts_top60,retained,retained,155170,location,
loc_dist_rolling_7d_high_ts_bot60,retained,retained,245776,location,
loc_dist_rolling_7d_high_ts_top70,retained,retained,118010,location,
loc_dist_rolling_7d_high_ts_bot70,retained,retained,282945,location,
loc_dist_rolling_7d_high_ts_top80,retained,retained,79542,location,
loc_dist_rolling_7d_high_ts_bot80,retained,retained,321419,location,
loc_dist_rolling_7d_high_ts_band20_80,retained,retained,244136,location,
loc_dist_rolling_7d_high_ts_band25_75,retained,retained,206642,location,
loc_dist_rolling_7d_high_ts_band30_70,retained,retained,169198,location,
loc_dist_rolling_7d_high_ts_band40_60,retained,retained,88505,location,
loc_dist_local_swing_ts_top20,retained,retained,323397,location,
loc_dist_local_swing_ts_bot20,retained,retained,77550,location,
loc_dist_local_swing_ts_top30,retained,retained,286933,location,
loc_dist_local_swing_ts_bot30,retained,retained,114011,location,
loc_dist_local_swing_ts_top40,retained,retained,243409,location,
loc_dist_local_swing_ts_bot40,retained,retained,157534,location,
loc_dist_local_swing_ts_top50,retained,retained,196187,location,
loc_dist_local_swing_ts_bot50,retained,retained,204756,location,
loc_dist_local_swing_ts_top60,retained,retained,155170,location,
loc_dist_local_swing_ts_bot60,retained,retained,245776,location,
loc_dist_local_swing_ts_top70,retained,retained,118010,location,
loc_dist_local_swing_ts_bot70,retained,retained,282945,location,
loc_dist_local_swing_ts_top80,retained,retained,79542,location,
loc_dist_local_swing_ts_bot80,retained,retained,321419,location,
loc_dist_local_swing_ts_band20_80,retained,retained,244136,location,
loc_dist_local_swing_ts_band25_75,retained,retained,206642,location,
loc_dist_local_swing_ts_band30_70,retained,retained,169198,location,
loc_dist_local_swing_ts_band40_60,retained,retained,88505,location,
loc_dist_range_mid_atr_ts_top20,retained,retained,323397,location,
loc_dist_range_mid_atr_ts_bot20,retained,retained,77550,location,
loc_dist_range_mid_atr_ts_top30,retained,retained,286933,location,
loc_dist_range_mid_atr_ts_bot30,retained,retained,114011,location,
loc_dist_range_mid_atr_ts_top40,retained,retained,243409,location,
loc_dist_range_mid_atr_ts_bot40,retained,retained,157534,location,
loc_dist_range_mid_atr_ts_top50,retained,retained,196187,location,
loc_dist_range_mid_atr_ts_bot50,retained,retained,204756,location,
loc_dist_range_mid_atr_ts_top60,retained,retained,155170,location,
loc_dist_range_mid_atr_ts_bot60,retained,retained,245776,location,
loc_dist_range_mid_atr_ts_top70,retained,retained,118010,location,
loc_dist_range_mid_atr_ts_bot70,retained,retained,282945,location,
loc_dist_range_mid_atr_ts_top80,retained,retained,79542,location,
loc_dist_range_mid_atr_ts_bot80,retained,retained,321419,location,
loc_dist_range_mid_atr_ts_band20_80,retained,retained,244136,location,
loc_dist_range_mid_atr_ts_band25_75,retained,retained,206642,location,
loc_dist_range_mid_atr_ts_band30_70,retained,retained,169198,location,
loc_dist_range_mid_atr_ts_band40_60,retained,retained,88505,location,
loc_dist_ma100_atr_ts_top20,retained,retained,323397,location,
loc_dist_ma100_atr_ts_bot20,retained,retained,77550,location,
loc_dist_ma100_atr_ts_top30,retained,retained,286933,location,
loc_dist_ma100_atr_ts_bot30,retained,retained,114011,location,
loc_dist_ma100_atr_ts_top40,retained,retained,243409,location,
loc_dist_ma100_atr_ts_bot40,retained,retained,157534,location,
loc_dist_ma100_atr_ts_top50,retained,retained,196187,location,
loc_dist_ma100_atr_ts_bot50,retained,retained,204756,location,
loc_dist_ma100_atr_ts_top60,retained,retained,155170,location,
loc_dist_ma100_atr_ts_bot60,retained,retained,245776,location,
loc_dist_ma100_atr_ts_top70,retained,retained,118010,location,
loc_dist_ma100_atr_ts_bot70,retained,retained,282945,location,
loc_dist_ma100_atr_ts_top80,retained,retained,79542,location,
loc_dist_ma100_atr_ts_bot80,retained,retained,321419,location,
loc_dist_ma100_atr_ts_band20_80,retained,retained,244136,location,
loc_dist_ma100_atr_ts_band25_75,retained,retained,206642,location,
loc_dist_ma100_atr_ts_band30_70,retained,retained,169198,location,
loc_dist_ma100_atr_ts_band40_60,retained,retained,88505,location,
loc_distance_to_ema_ts_top20,retained,retained,323397,location,
loc_distance_to_ema_ts_bot20,retained,retained,77550,location,
loc_distance_to_ema_ts_top30,retained,retained,286933,location,
loc_distance_to_ema_ts_bot30,retained,retained,114011,location,
loc_distance_to_ema_ts_top40,retained,retained,243409,location,
loc_distance_to_ema_ts_bot40,retained,retained,157534,location,
loc_distance_to_ema_ts_top50,retained,retained,196187,location,
loc_distance_to_ema_ts_bot50,retained,retained,204756,location,
loc_distance_to_ema_ts_top60,retained,retained,155170,location,
loc_distance_to_ema_ts_bot60,retained,retained,245776,location,
loc_distance_to_ema_ts_top70,retained,retained,118010,location,
loc_distance_to_ema_ts_bot70,retained,retained,282945,location,
loc_distance_to_ema_ts_top80,retained,retained,79542,location,
loc_distance_to_ema_ts_bot80,retained,retained,321419,location,
loc_distance_to_ema_ts_band20_80,retained,retained,244136,location,
loc_distance_to_ema_ts_band25_75,retained,retained,206642,location,
loc_distance_to_ema_ts_band30_70,retained,retained,169198,location,
loc_distance_to_ema_ts_band40_60,retained,retained,88505,location,
loc_pullback_depth_ts_top20,retained,retained,323397,location,
loc_pullback_depth_ts_bot20,retained,retained,77550,location,
loc_pullback_depth_ts_top30,retained,retained,286933,location,
loc_pullback_depth_ts_bot30,retained,retained,114011,location,
loc_pullback_depth_ts_top40,retained,retained,243409,location,
loc_pullback_depth_ts_bot40,retained,retained,157534,location,
loc_pullback_depth_ts_top50,retained,retained,196187,location,
loc_pullback_depth_ts_bot50,retained,retained,204756,location,
loc_pullback_depth_ts_top60,retained,retained,155170,location,
loc_pullback_depth_ts_bot60,retained,retained,245776,location,
loc_pullback_depth_ts_top70,retained,retained,118010,location,
loc_pullback_depth_ts_bot70,retained,retained,282945,location,
loc_pullback_depth_ts_top80,retained,retained,79542,location,
loc_pullback_depth_ts_bot80,retained,retained,321419,location,
loc_pullback_depth_ts_band20_80,retained,retained,244136,location,
loc_pullback_depth_ts_band25_75,retained,retained,206642,location,
loc_pullback_depth_ts_band30_70,retained,retained,169198,location,
loc_pullback_depth_ts_band40_60,retained,retained,88505,location,
loc_zscore_price_50_ts_top20,retained,retained,323397,location,
loc_zscore_price_50_ts_bot20,retained,retained,77550,location,
loc_zscore_price_50_ts_top30,retained,retained,286933,location,
loc_zscore_price_50_ts_bot30,retained,retained,114011,location,
loc_zscore_price_50_ts_top40,retained,retained,243409,location,
loc_zscore_price_50_ts_bot40,retained,retained,157534,location,
loc_zscore_price_50_ts_top50,retained,retained,196187,location,
loc_zscore_price_50_ts_bot50,retained,retained,204756,location,
loc_zscore_price_50_ts_top60,retained,retained,155170,location,
loc_zscore_price_50_ts_bot60,retained,retained,245776,location,
loc_zscore_price_50_ts_top70,retained,retained,118010,location,
loc_zscore_price_50_ts_bot70,retained,retained,282945,location,
loc_zscore_price_50_ts_top80,retained,retained,79542,location,
loc_zscore_price_50_ts_bot80,retained,retained,321419,location,
loc_zscore_price_50_ts_band20_80,retained,retained,244136,location,
loc_zscore_price_50_ts_band25_75,retained,retained,206642,location,
loc_zscore_price_50_ts_band30_70,retained,retained,169198,location,
loc_zscore_price_50_ts_band40_60,retained,retained,88505,location,
loc_zscore_price_200_ts_top20,retained,retained,323397,location,
loc_zscore_price_200_ts_bot20,retained,retained,77550,location,
loc_zscore_price_200_ts_top30,retained,retained,286933,location,
loc_zscore_price_200_ts_bot30,retained,retained,114011,location,
loc_zscore_price_200_ts_top40,retained,retained,243409,location,
loc_zscore_price_200_ts_bot40,retained,retained,157534,location,
loc_zscore_price_200_ts_top50,retained,retained,196187,location,
loc_zscore_price_200_ts_bot50,retained,retained,204756,location,
loc_zscore_price_200_ts_top60,retained,retained,155170,location,
loc_zscore_price_200_ts_bot60,retained,retained,245776,location,
loc_zscore_price_200_ts_top70,retained,retained,118010,location,
loc_zscore_price_200_ts_bot70,retained,retained,282945,location,
loc_zscore_price_200_ts_top80,retained,retained,79542,location,
loc_zscore_price_200_ts_bot80,retained,retained,321419,location,
loc_zscore_price_200_ts_band20_80,retained,retained,244136,location,
loc_zscore_price_200_ts_band25_75,retained,retained,206642,location,
loc_zscore_price_200_ts_band30_70,retained,retained,169198,location,
loc_zscore_price_200_ts_band40_60,retained,retained,88505,location,
loc_loc_ema_stack_pos_24_ts_top20,retained,retained,323397,location,
loc_loc_ema_stack_pos_24_ts_bot20,retained,retained,77550,location,
loc_loc_ema_stack_pos_24_ts_top30,retained,retained,286933,location,
loc_loc_ema_stack_pos_24_ts_bot30,retained,retained,114011,location,
loc_loc_ema_stack_pos_24_ts_top40,retained,retained,243409,location,
loc_loc_ema_stack_pos_24_ts_bot40,retained,retained,157534,location,
loc_loc_ema_stack_pos_24_ts_top50,retained,retained,196187,location,
loc_loc_ema_stack_pos_24_ts_bot50,retained,retained,204756,location,
loc_loc_ema_stack_pos_24_ts_top60,retained,retained,155170,location,
loc_loc_ema_stack_pos_24_ts_bot60,retained,retained,245776,location,
loc_loc_ema_stack_pos_24_ts_top70,retained,retained,118010,location,
loc_loc_ema_stack_pos_24_ts_bot70,retained,retained,282945,location,
loc_loc_ema_stack_pos_24_ts_top80,retained,retained,79542,location,
loc_loc_ema_stack_pos_24_ts_bot80,retained,retained,321419,location,
loc_loc_ema_stack_pos_24_ts_band20_80,retained,retained,244136,location,
loc_loc_ema_stack_pos_24_ts_band25_75,retained,retained,206642,location,
loc_loc_ema_stack_pos_24_ts_band30_70,retained,retained,169198,location,
loc_loc_ema_stack_pos_24_ts_band40_60,retained,retained,88505,location,
loc_loc_ema_stack_pos_48_ts_top20,retained,retained,323397,location,
loc_loc_ema_stack_pos_48_ts_bot20,retained,retained,77550,location,
loc_loc_ema_stack_pos_48_ts_top30,retained,retained,286933,location,
loc_loc_ema_stack_pos_48_ts_bot30,retained,retained,114011,location,
loc_loc_ema_stack_pos_48_ts_top40,retained,retained,243409,location,
loc_loc_ema_stack_pos_48_ts_bot40,retained,retained,157534,location,
loc_loc_ema_stack_pos_48_ts_top50,retained,retained,196187,location,
loc_loc_ema_stack_pos_48_ts_bot50,retained,retained,204756,location,
loc_loc_ema_stack_pos_48_ts_top60,retained,retained,155170,location,
loc_loc_ema_stack_pos_48_ts_bot60,retained,retained,245776,location,
loc_loc_ema_stack_pos_48_ts_top70,retained,retained,118010,location,
loc_loc_ema_stack_pos_48_ts_bot70,retained,retained,282945,location,
loc_loc_ema_stack_pos_48_ts_top80,retained,retained,79542,location,
loc_loc_ema_stack_pos_48_ts_bot80,retained,retained,321419,location,
loc_loc_ema_stack_pos_48_ts_band20_80,retained,retained,244136,location,
loc_loc_ema_stack_pos_48_ts_band25_75,retained,retained,206642,location,
loc_loc_ema_stack_pos_48_ts_band30_70,retained,retained,169198,location,
loc_loc_ema_stack_pos_48_ts_band40_60,retained,retained,88505,location,
loc_loc_vwap_dev_z_24_ts_top20,retained,retained,323397,location,
loc_loc_vwap_dev_z_24_ts_bot20,retained,retained,77550,location,
loc_loc_vwap_dev_z_24_ts_top30,retained,retained,286933,location,
loc_loc_vwap_dev_z_24_ts_bot30,retained,retained,114011,location,
loc_loc_vwap_dev_z_24_ts_top40,retained,retained,243409,location,
loc_loc_vwap_dev_z_24_ts_bot40,retained,retained,157534,location,
loc_loc_vwap_dev_z_24_ts_top50,retained,retained,196187,location,
loc_loc_vwap_dev_z_24_ts_bot50,retained,retained,204756,location,
loc_loc_vwap_dev_z_24_ts_top60,retained,retained,155170,location,
loc_loc_vwap_dev_z_24_ts_bot60,retained,retained,245776,location,
loc_loc_vwap_dev_z_24_ts_top70,retained,retained,118010,location,
loc_loc_vwap_dev_z_24_ts_bot70,retained,retained,282945,location,
loc_loc_vwap_dev_z_24_ts_top80,retained,retained,79542,location,
loc_loc_vwap_dev_z_24_ts_bot80,retained,retained,321419,location,
loc_loc_vwap_dev_z_24_ts_band20_80,retained,retained,244136,location,
loc_loc_vwap_dev_z_24_ts_band25_75,retained,retained,206642,location,
loc_loc_vwap_dev_z_24_ts_band30_70,retained,retained,169198,location,
loc_loc_vwap_dev_z_24_ts_band40_60,retained,retained,88505,location,
loc_loc_vwap_dev_z_48_ts_top20,retained,retained,323397,location,
loc_loc_vwap_dev_z_48_ts_bot20,retained,retained,77550,location,
loc_loc_vwap_dev_z_48_ts_top30,retained,retained,286933,location,
loc_loc_vwap_dev_z_48_ts_bot30,retained,retained,114011,location,
loc_loc_vwap_dev_z_48_ts_top40,retained,retained,243409,location,
loc_loc_vwap_dev_z_48_ts_bot40,retained,retained,157534,location,
loc_loc_vwap_dev_z_48_ts_top50,retained,retained,196187,location,
loc_loc_vwap_dev_z_48_ts_bot50,retained,retained,204756,location,
loc_loc_vwap_dev_z_48_ts_top60,retained,retained,155170,location,
loc_loc_vwap_dev_z_48_ts_bot60,retained,retained,245776,location,
loc_loc_vwap_dev_z_48_ts_top70,retained,retained,118010,location,
loc_loc_vwap_dev_z_48_ts_bot70,retained,retained,282945,location,
loc_loc_vwap_dev_z_48_ts_top80,retained,retained,79542,location,
loc_loc_vwap_dev_z_48_ts_bot80,retained,retained,321419,location,
loc_loc_vwap_dev_z_48_ts_band20_80,retained,retained,244136,location,
loc_loc_vwap_dev_z_48_ts_band25_75,retained,retained,206642,location,
loc_loc_vwap_dev_z_48_ts_band30_70,retained,retained,169198,location,
loc_loc_vwap_dev_z_48_ts_band40_60,retained,retained,88505,location,
loc_loc_range_pos_24_ts_top20,retained,retained,323397,location,
loc_loc_range_pos_24_ts_bot20,retained,retained,77550,location,
loc_loc_range_pos_24_ts_top30,retained,retained,286933,location,
loc_loc_range_pos_24_ts_bot30,retained,retained,114011,location,
loc_loc_range_pos_24_ts_top40,retained,retained,243409,location,
loc_loc_range_pos_24_ts_bot40,retained,retained,157534,location,
loc_loc_range_pos_24_ts_top50,retained,retained,196187,location,
loc_loc_range_pos_24_ts_bot50,retained,retained,204756,location,
loc_loc_range_pos_24_ts_top60,retained,retained,155170,location,
loc_loc_range_pos_24_ts_bot60,retained,retained,245776,location,
loc_loc_range_pos_24_ts_top70,retained,retained,118010,location,
loc_loc_range_pos_24_ts_bot70,retained,retained,282945,location,
loc_loc_range_pos_24_ts_top80,retained,retained,79542,location,
loc_loc_range_pos_24_ts_bot80,retained,retained,321419,location,
loc_loc_range_pos_24_ts_band20_80,retained,retained,244136,location,
loc_loc_range_pos_24_ts_band25_75,retained,retained,206642,location,
loc_loc_range_pos_24_ts_band30_70,retained,retained,169198,location,
loc_loc_range_pos_24_ts_band40_60,retained,retained,88505,location,
loc_loc_range_pos_48_ts_top20,retained,retained,323397,location,
loc_loc_range_pos_48_ts_bot20,retained,retained,77550,location,
loc_loc_range_pos_48_ts_top30,retained,retained,286933,location,
loc_loc_range_pos_48_ts_bot30,retained,retained,114011,location,
loc_loc_range_pos_48_ts_top40,retained,retained,243409,location,
loc_loc_range_pos_48_ts_bot40,retained,retained,157534,location,
loc_loc_range_pos_48_ts_top50,retained,retained,196187,location,
loc_loc_range_pos_48_ts_bot50,retained,retained,204756,location,
loc_loc_range_pos_48_ts_top60,retained,retained,155170,location,
loc_loc_range_pos_48_ts_bot60,retained,retained,245776,location,
loc_loc_range_pos_48_ts_top70,retained,retained,118010,location,
loc_loc_range_pos_48_ts_bot70,retained,retained,282945,location,
loc_loc_range_pos_48_ts_top80,retained,retained,79542,location,
loc_loc_range_pos_48_ts_bot80,retained,retained,321419,location,
loc_loc_range_pos_48_ts_band20_80,retained,retained,244136,location,
loc_loc_range_pos_48_ts_band25_75,retained,retained,206642,location,
loc_loc_range_pos_48_ts_band30_70,retained,retained,169198,location,
loc_loc_range_pos_48_ts_band40_60,retained,retained,88505,location,
loc_loc_prior_bar_pos_24_ts_top20,retained,retained,323397,location,
loc_loc_prior_bar_pos_24_ts_bot20,retained,retained,77550,location,
loc_loc_prior_bar_pos_24_ts_top30,retained,retained,286933,location,
loc_loc_prior_bar_pos_24_ts_bot30,retained,retained,114011,location,
loc_loc_prior_bar_pos_24_ts_top40,retained,retained,243409,location,
loc_loc_prior_bar_pos_24_ts_bot40,retained,retained,157534,location,
loc_loc_prior_bar_pos_24_ts_top50,retained,retained,196187,location,
loc_loc_prior_bar_pos_24_ts_bot50,retained,retained,204756,location,
loc_loc_prior_bar_pos_24_ts_top60,retained,retained,155170,location,
loc_loc_prior_bar_pos_24_ts_bot60,retained,retained,245776,location,
loc_loc_prior_bar_pos_24_ts_top70,retained,retained,118010,location,
loc_loc_prior_bar_pos_24_ts_bot70,retained,retained,282945,location,
loc_loc_prior_bar_pos_24_ts_top80,retained,retained,79542,location,
loc_loc_prior_bar_pos_24_ts_bot80,retained,retained,321419,location,
loc_loc_prior_bar_pos_24_ts_band20_80,retained,retained,244136,location,
loc_loc_prior_bar_pos_24_ts_band25_75,retained,retained,206642,location,
loc_loc_prior_bar_pos_24_ts_band30_70,retained,retained,169198,location,
loc_loc_prior_bar_pos_24_ts_band40_60,retained,retained,88505,location,
loc_loc_prior_bar_pos_48_ts_top20,retained,retained,323397,location,
loc_loc_prior_bar_pos_48_ts_bot20,retained,retained,77550,location,
loc_loc_prior_bar_pos_48_ts_top30,retained,retained,286933,location,
loc_loc_prior_bar_pos_48_ts_bot30,retained,retained,114011,location,
loc_loc_prior_bar_pos_48_ts_top40,retained,retained,243409,location,
loc_loc_prior_bar_pos_48_ts_bot40,retained,retained,157534,location,
loc_loc_prior_bar_pos_48_ts_top50,retained,retained,196187,location,
loc_loc_prior_bar_pos_48_ts_bot50,retained,retained,204756,location,
loc_loc_prior_bar_pos_48_ts_top60,retained,retained,155170,location,
loc_loc_prior_bar_pos_48_ts_bot60,retained,retained,245776,location,
loc_loc_prior_bar_pos_48_ts_top70,retained,retained,118010,location,
loc_loc_prior_bar_pos_48_ts_bot70,retained,retained,282945,location,
loc_loc_prior_bar_pos_48_ts_top80,retained,retained,79542,location,
loc_loc_prior_bar_pos_48_ts_bot80,retained,retained,321419,location,
loc_loc_prior_bar_pos_48_ts_band20_80,retained,retained,244136,location,
loc_loc_prior_bar_pos_48_ts_band25_75,retained,retained,206642,location,
loc_loc_prior_bar_pos_48_ts_band30_70,retained,retained,169198,location,
loc_loc_prior_bar_pos_48_ts_band40_60,retained,retained,88505,location,
loc_loc_swing_range_pos_24_ts_top20,retained,retained,323397,location,
loc_loc_swing_range_pos_24_ts_bot20,retained,retained,77550,location,
loc_loc_swing_range_pos_24_ts_top30,retained,retained,286933,location,
loc_loc_swing_range_pos_24_ts_bot30,retained,retained,114011,location,
loc_loc_swing_range_pos_24_ts_top40,retained,retained,243409,location,
loc_loc_swing_range_pos_24_ts_bot40,retained,retained,157534,location,
loc_loc_swing_range_pos_24_ts_top50,retained,retained,196187,location,
loc_loc_swing_range_pos_24_ts_bot50,retained,retained,204756,location,
loc_loc_swing_range_pos_24_ts_top60,retained,retained,155170,location,
loc_loc_swing_range_pos_24_ts_bot60,retained,retained,245776,location,
loc_loc_swing_range_pos_24_ts_top70,retained,retained,118010,location,
loc_loc_swing_range_pos_24_ts_bot70,retained,retained,282945,location,
loc_loc_swing_range_pos_24_ts_top80,retained,retained,79542,location,
